0.107944878,3.325298047
0.662788355,3.306871128
1.286792797,3.810380447
1.511853712,5.594312825
1.692814775,4.641488035
1.931648665,6.651853105
2.207774888,6.008255626
2.509902708,5.822432594
2.579685404,8.232061004
