0,2.865929038,,,,,,,
0.5,4.56582497,,,,,,,
1,7.273996453,,,,,,,
1.5,11.58849162,,,,,,,
2,18.46208462,,,,,,,
2.5,29.41267765,,,,,,0.107944878,3.325298047
3,46.85850077,,,,,,0.662788355,3.306871128
3.5,74.65213202,,,,,,1.286792797,3.810380447
4,118.9312659,,,,,,1.511853712,5.594312825
,,,,,,,1.692814775,9
,,,,,,,1.931648665,11
,,,,,,,2.207774888,14
,,,,,,,2.509902708,17
,,,,,,,3,25
